# File extracted and modified from Anstee_newFe2_newCr2.dat (Turbospectrum)  		TM 2014-05-20
# specifically for ionized species:
#     2 lines of BE II
#     2 lines of MG II
#     5 lines of CA II
#     5 lines of SR II
#     5 lines of BA II
# 24188 lines of FE II
# 13165 lines of CR II
# New FE 2 line data 2005-02-07: BArklem P.S., Aspelund-Johansson J. 2005, A&A 435, 373 (astro-ph/0502098)
# New CR 2 line data 2008-02-26: BArklem P.S., private communication 
#pec     Wavel       Elow         Eupp            J      Sigma    Alpha Log(Gamma/N)
26 FE 2  1069.660      0.000     93487.648    4.5  3.5   242.00   0.232  -7.748
26 FE 2  1069.695      0.000     93484.578    4.5  4.5   239.00   0.220  -7.752
26 FE 2  1070.135    384.790     93830.977    3.5  2.5   153.00   0.203  -7.942
26 FE 2  1070.354  15844.650    109271.711    4.5  5.5   202.00   0.270  -7.835
26 FE 2  1071.247    862.613     94211.742    1.5  2.5   156.00   0.203  -7.934
26 FE 2  1071.576    667.683     93988.172    2.5  2.5   158.00   0.221  -7.931
26 FE 2  1071.584    667.683     93987.453    2.5  3.5   153.00   0.205  -7.941
26 FE 2  1071.644   8391.938    101706.508    2.5  2.5   163.00   0.213  -7.918
26 FE 2  1072.880   1872.567     95079.641    4.5  3.5   286.00   0.223  -7.674
26 FE 2  1073.169   8391.938    101573.898    2.5  1.5   162.00   0.211  -7.918
26 FE 2  1073.276    667.683     93840.344    2.5  1.5   153.00   0.197  -7.941
26 FE 2  1073.321    862.613     94031.375    1.5  0.5   153.00   0.206  -7.941
26 FE 2  1073.384    667.683     93830.977    2.5  2.5   153.00   0.203  -7.941
26 FE 2  1073.769      0.000     93129.898    4.5  3.5   239.00   0.238  -7.754
26 FE 2  1073.819    862.613     93988.172    1.5  2.5   158.00   0.221  -7.930
26 FE 2  1073.908  13474.411    106592.281    2.5  2.5   176.00   0.197  -7.881
26 FE 2  1074.081    384.790     93487.648    3.5  3.5   242.00   0.232  -7.748
26 FE 2  1074.116    384.790     93484.578    3.5  4.5   239.00   0.221  -7.752
26 FE 2  1074.553  15844.650    108906.641    4.5  3.5   320.00   0.420  -7.662
26 FE 2  1074.641    977.053     94031.375    0.5  0.5   154.00   0.206  -7.941
26 FE 2  1074.968   8680.454    101706.508    1.5  2.5   163.00   0.213  -7.918
26 FE 2  1075.036   2837.950     95858.047    2.5  1.5   195.00   0.196  -7.835
26 FE 2  1075.147    384.790     93395.359    3.5  2.5   236.00   0.234  -7.759
26 FE 2  1075.188  13474.411    106481.398    2.5  1.5   209.00   0.262  -7.818
26 FE 2  1075.232  13474.411    106477.594    2.5  3.5   478.00   0.351  -7.475
26 FE 2  1075.526    862.613     93840.344    1.5  1.5   153.00   0.197  -7.941
26 FE 2  1075.635    862.613     93830.977    1.5  2.5   153.00   0.203  -7.941
