 #lambda[Å]  A_ki[s⁻¹]   loggf Acc    Ei[cm⁻¹]  Ek[cm⁻¹]    cfg_i term_i  cfg_k           term_k gi gk rtype     ref1           ref2
  3458.216       None    None  None    112.061   29020.41   3s2.3p  2P*   3s.3p2            4P    4  2  None     None           L4737
  3469.80        None    None  None  44166.398   72978.9    3s2.5d  2D    3s.3p.(3P*).3d    2F*   4  6  None     None           L3514
  3479.806       None    None  None  38933.968   67662.959  3s2.nd  y2D   3s.3p.(3P*).3d    2D*   6  6  None     None           L4737
  3482.628       None    None  None  38929.413   67635.128  3s2.nd  y2D   3s.3p.(3P*).3d    2D*   4  4  None     None           L4737
  3931.996       None    None  None  42237.783   67662.959  3s2.4d  2D    3s.3p.(3P*).3d    2D*   6  6  None     None           L4737
  3935.677       None    None  None  42233.742   67635.128  3s2.4d  2D    3s.3p.(3P*).3d    2D*   4  4  None     None           L4737
  3944.0058  4.99e+07  -0.635  B+        0.000   25347.756  3s2.3p  2P*   3s2.4s            2S    2  2  None    c40,T7070       L4737
  3961.5200  9.85e+07  -0.333  B+      112.061   25347.756  3s2.3p  2P*   3s2.4s            2S    4  2  None          c40       L4737
  4255.12        None    None  None  44168.847   67662.959  3s2.5d  2D    3s.3p.(3P*).3d    2D*   6  6  None     None           L3514
  5107.520       None    None  None  25347.756   44921.287  3s2.4s  2S    3s2.7p            2P*   2  4  None     None           L4737
  5107.943       None    None  None  25347.756   44919.666  3s2.4s  2S    3s2.7p            2P*   2  2  None     None           L4737
  5557.063   2.30e+05  -2.371  C     25347.756   43337.889  3s2.4s  2S    3s2.6p            2P*   2  4  None       u36,LS       L4737
  5557.948   2.29e+05  -2.674  C     25347.756   43335.024  3s2.4s  2S    3s2.6p            2P*   2  2  None       u36,LS       L4737
  6696.015   1.00e+06  -1.569  C+    25347.756   40277.883  3s2.4s  2S    3s2.5p            2P*   2  4  None       u36,LS       L4737
  6698.673   1.00e+06  -1.870  C+    25347.756   40271.978  3s2.4s  2S    3s2.5p            2P*   2  2  None       u36,LS       L4737
  6785.2         None    None  None  32436.796   47172.77   3s2.3d  2D    3s2.10f           2F*   6  8  None     None           L7415
  6906.4     1.15e+06  -1.180  C     32436.796   46912.38   3s2.3d  2D    3s2.9f            2F*   6  8  None       u36,LS       L7415
  7083.968   1.54e+06  -1.157  C+    32435.453   46547.942  3s2.3d  2D    3s2.8f            2F*   4  6  None       u36,LS       L4737
  7084.644   1.65e+06  -1.002  C+    32436.796   46547.942  3s2.3d  2D    3s2.8f            2F*   6  8  None       u36,LS       L4737
  7361.568   2.32e+06  -0.946  C+    32435.453   46015.774  3s2.3d  2D    3s2.7f            2F*   4  6  None       u36,LS       L4737
  7362.297   2.49e+06  -0.790  C+    32436.796   46015.774  3s2.3d  2D    3s2.7f            2F*   6  8  None       u36,LS       L4737
  7554.162       None    None  None  32949.807   46183.895  3s2.4p  2P*   3s2.9s            2S    2  2  None     None           L4737
  7563.214       None    None  None  32965.639   46183.895  3s2.4p  2P*   3s2.9s            2S    4  2  None     None           L4737
  7606.159   4.36e+05  -1.820  D     32949.807   46093.424  3s2.4p  2P*   3s2.7d            2D    2  4  None       u36,LS       L4737
  7614.820   5.20e+05  -1.566  C     32965.639   46094.312  3s2.4p  2P*   3s2.7d            2D    4  6  None       u36,LS       L4737
  7615.339   8.68e+04  -2.520  E     32965.639   46093.424  3s2.4p  2P*   3s2.7d            2D    4  4  None       u36,LS       L4737
  7835.309   3.71e+06  -0.689  B     32435.453   45194.681  3s2.3d  2D    3s2.6f            2F*   4  6  None       u36,LS       L4737
  7836.134   2.65e+05  -1.834  C+    32436.796   45194.681  3s2.3d  2D    3s2.6f            2F*   6  6  None       u36,LS       L4737
  7836.134   3.97e+06  -0.534  B+    32436.796   45194.681  3s2.3d  2D    3s2.6f            2F*   6  8  None       u36,LS       L4737
  7993.048       None    None  None  32949.807   45457.244  3s2.4p  2P*   3s2.8s            2S    2  2  None     None           L4737
  8003.186       None    None  None  32965.639   45457.244  3s2.4p  2P*   3s2.8s            2S    4  2  None     None           L4737
  8065.968   4.42e+05  -1.763  C+    32949.807   45344.165  3s2.4p  2P*   3s2.6d            2D    2  4  None       u36,LS       L4737
  8075.353   5.28e+05  -1.509  C+    32965.639   45345.594  3s2.4p  2P*   3s2.6d            2D    4  6  None       u36,LS       L4737
  8076.289   8.81e+04  -2.462  C     32965.639   45344.165  3s2.4p  2P*   3s2.6d            2D    4  4  None       u36,LS       L4737
  8772.866   6.47e+06  -0.349  B+    32435.453   43831.101  3s2.3d  2D    3s2.5f            2F*   4  6  None       u36,LS       L4737
  8773.896   6.95e+06  -0.192  B+    32436.796   43831.105  3s2.3d  2D    3s2.5f            2F*   6  8  None       u36,LS       L4737
  8773.896   4.62e+05  -1.495  C+    32436.796   43831.101  3s2.3d  2D    3s2.5f            2F*   6  6  None       u36,LS       L4737
  8828.909   6.72e+05  -1.804  C     32949.807   44273.133  3s2.4p  2P*   3s2.7s            2S    2  2  None       u36,LS       L4737
  8841.277   1.34e+06  -1.503  C     32965.639   44273.133  3s2.4p  2P*   3s2.7s            2S    4  2  None       u36,LS       L4737
  8912.900   2.28e+05  -1.963  C+    32949.807   44166.398  3s2.4p  2P*   3s2.5d            2D    2  4  None       u36,LS       L4737
  8923.555   2.73e+05  -1.709  C+    32965.639   44168.847  3s2.4p  2P*   3s2.5d            2D    4  6  None       u36,LS       L4737
  8925.504   4.54e+04  -2.663  C     32965.639   44166.398  3s2.4p  2P*   3s2.5d            2D    4  4  None       u36,LS       L4737
  9089.906       None    None  None  56636.933   67635.128  3s.3p2  2P    3s.3p.(3P*).3d    2D*   2  4  None     None           L4737
  9139.950       None    None  None  56724.980   67662.959  3s.3p2  2P    3s.3p.(3P*).3d    2D*   4  6  None     None           L4737
  9163.261       None    None  None  56724.980   67635.128  3s.3p2  2P    3s.3p.(3P*).3d    2D*   4  4  None     None           L4737
 10768.363   1.37e+05  -2.020  C+    32949.807   42233.742  3s2.4p  2P*   3s2.4d            2D    2  4  None       u36,LS       L4737
 10782.046   1.64e+05  -1.764  C+    32965.639   42237.783  3s2.4p  2P*   3s2.4d            2D    4  6  None       u36,LS       L4737
 10786.770   2.73e+04  -2.719  C     32965.639   42233.742  3s2.4p  2P*   3s2.4d            2D    4  4  None       u36,LS       L4737
 10872.975   1.33e+06  -1.326  C+    32949.807   42144.411  3s2.4p  2P*   3s2.6s            2S    2  2  None       u36,LS       L4737
 10891.733   2.64e+06  -1.027  B     32965.639   42144.411  3s2.4p  2P*   3s2.6s            2S    4  2  None       u36,LS       L4737
 11253.189   1.30e+07   0.170  A     32435.453   41319.390  3s2.3d  2D    3s2.4f            2F*   4  6  None       u36,LS       L6693
 11254.926   1.39e+07   0.325  A     32436.796   41319.398  3s2.3d  2D    3s2.4f            2F*   6  8  None       u36,LS       L6693
 11254.926   9.26e+05  -0.976  B     32436.796   41319.390  3s2.3d  2D    3s2.4f            2F*   6  6  None       u36,LS       L6693
 12747.671   6.32e+03  -3.210  D     32435.453   40277.883  3s2.3d  2D    3s2.5p            2P*   4  4  None       u36,LS       L6693
 12749.909   5.67e+04  -2.257  C+    32436.796   40277.883  3s2.3d  2D    3s2.5p            2P*   6  4  None       u36,LS       L6693
 12757.275   6.29e+04  -2.513  C+    32435.453   40271.978  3s2.3d  2D    3s2.5p            2P*   4  2  None       u36,LS       L6693
 13123.378       None    None  None  25347.756   32965.639  3s2.4s  2S    3s2.4p            2P*   2  4  None     None       L10321c14
 13123.416   1.60e+07   0.219  A     25347.756   32965.639  3s2.4s  2S    3s2.4p            2P*   2  4  None          c40  L10321c150
 13123.443       None    None  None  25347.756   32965.639  3s2.4s  2S    3s2.4p            2P*   2  4  None     None       L10321c14
 13150.708       None    None  None  25347.756   32949.807  3s2.4s  2S    3s2.4p            2P*   2  2  None     None       L10321c14
 13150.753   1.59e+07  -0.083  A     25347.756   32949.807  3s2.4s  2S    3s2.4p            2P*   2  2  None          c40  L10321c150
 13150.786       None    None  None  25347.756   32949.807  3s2.4s  2S    3s2.4p            2P*   2  2  None     None       L10321c14
 13823.859   1.11e+05  -1.896  C     37689.407   44921.287  3s2.5s  2S    3s2.7p            2P*   2  4  None       u36,LS       L6693
 15956.622   1.12e+05  -1.591  C+    38929.413   45194.681  3s2.nd  y2D   3s2.6f            2F*   4  6  None       u36,LS       L6693
 15968.14        None    None  None  38933.968   45194.681  3s2.nd  y2D   3s2.6f            2F*   6  8  None     None       L10321c14
 15968.24        None    None  None  38933.968   45194.681  3s2.nd  y2D   3s2.6f            2F*   6  8  None     None       L10321c14
 15968.25    1.20e+05  -1.437  C+    38933.968   45194.681  3s2.nd  y2D   3s2.6f            2F*   6  8  None       u36,LS  L10321c150
 15968.37        None    None  None  38933.968   45194.681  3s2.nd  y2D   3s2.6f            2F*   6  8  None     None       L10321c14
 16718.974   9.89e+06   0.220  A     32949.807   38929.413  3s2.4p  2P*   3s2.nd            y2D   2  4  None       u36,LS       L6693
 16750.429       None    None  None  32965.639   38933.968  3s2.4p  2P*   3s2.nd            y2D   4  6  None     None       L10321c14
 16750.460       None    None  None  32965.639   38933.968  3s2.4p  2P*   3s2.nd            y2D   4  6  None     None       L10321c14
 16750.520   1.18e+07   0.474  A     32965.639   38933.968  3s2.4p  2P*   3s2.nd            y2D   4  6  None       u36,LS  L10321c150
 16750.600       None    None  None  32965.639   38933.968  3s2.4p  2P*   3s2.nd            y2D   4  6  None     None       L10321c14
 16750.642       None    None  None  32965.639   38933.968  3s2.4p  2P*   3s2.nd            y2D   4  6  None     None       L10321c14
 16763.369   1.96e+06  -0.480  B+    32965.639   38929.413  3s2.4p  2P*   3s2.nd            y2D   4  4  None       u36,LS       L6693
 17699.051   3.30e+05  -1.208  B     37689.407   43337.889  3s2.5s  2S    3s2.6p            2P*   2  4  None       u36,LS       L6693
 17708.036   3.30e+05  -1.509  C+    37689.407   43335.024  3s2.5s  2S    3s2.6p            2P*   2  2  None       u36,LS       L6693
 19280.15    1.83e+05  -1.690  C+    40271.978   45457.244  3s2.5p  2P*   3s2.8s            2S    2  2  None       u36,LS       L6693
 19302.13    3.65e+05  -1.389  C+    40277.883   45457.244  3s2.5p  2P*   3s2.8s            2S    4  2  None       u36,LS       L6693
 20401.13    1.72e+04  -2.191  C+    38929.413   43831.101  3s2.nd  y2D   3s2.5f            2F*   4  6  None       u36,LS       L6693
 20420.00    1.84e+04  -2.037  C+    38933.968   43831.105  3s2.nd  y2D   3s2.5f            2F*   6  8  None       u36,LS       L6693
 20420.13        None    None  None  38933.968   43831.101  3s2.nd  y2D   3s2.5f            2F*   6  6  None     None       L10321c14
 20420.2     1.23e+03  -3.338  C     38933.968   43831.101  3s2.nd  y2D   3s2.5f            2F*   6  6  None       u36,LS  L10321c150
 20420.29        None    None  None  38933.968   43831.101  3s2.nd  y2D   3s2.5f            2F*   6  6  None     None       L10321c14
 21098.84    3.00e+06  -0.398  B+    32949.807   37689.407  3s2.4p  2P*   3s2.5s            2S    2  2  None        T7365       L6693
 21169.58    6.00e+06  -0.093  B+    32965.639   37689.407  3s2.4p  2P*   3s2.5s            2S    4  2  None        T7365       L6693
 21213.96    6.40e+05  -0.461  B     41319.390   46033.271  3s2.4f  2F*   3s2.7g            2G    6  8  None       u36,LS       L6693
 21213.96    7.32e+05  -0.307  B     41319.398   46033.271  3s2.4f  2F*   3s2.7g            2G    8  10 None       u36,LS       L6693
 22683.64    1.16e+04  -2.448  C+    38929.413   43337.889  3s2.nd  y2D   3s2.6p            2P*   4  4  None       u36,LS       L6693
 22698.33    1.15e+05  -1.749  C+    38929.413   43335.024  3s2.nd  y2D   3s2.6p            2P*   4  2  None       u36,LS       L6693
 22706.85        None    None  None  38933.968   43337.889  3s2.nd  y2D   3s2.6p            2P*   6  4  None     None       L10321c14
 22706.98        None    None  None  38933.968   43337.889  3s2.nd  y2D   3s2.6p            2P*   6  4  None     None       L10321c14
 22707.08    1.04e+05  -1.493  B     38933.968   43337.889  3s2.nd  y2D   3s2.6p            2P*   6  4  None       u36,LS  L10321c150
 22707.12        None    None  None  38933.968   43337.889  3s2.nd  y2D   3s2.6p            2P*   6  4  None     None       L10321c14
 22707.29        None    None  None  38933.968   43337.889  3s2.nd  y2D   3s2.6p            2P*   6  4  None     None       L10321c14
 24992.75    3.37e+05  -1.199  C+    40271.978   44273.133  3s2.5p  2P*   3s2.7s            2S    2  2  None       u36,LS       L6693
 25029.69    6.73e+05  -0.898  C+    40277.883   44273.133  3s2.5p  2P*   3s2.7s            2S    4  2  None       u36,LS       L6693
 25625.76    1.34e+06   0.024  A     41319.390   45221.718  3s2.4f  2F*   3s2.6g            2G    6  8  None       u36,LS       L6693
 25625.76    1.54e+06   0.180  A     41319.398   45221.718  3s2.4f  2F*   3s2.6g            2G    8  10 None       u36,LS       L6693
 25677.73    1.38e+04  -2.263  C+    40271.978   44166.398  3s2.5p  2P*   3s2.5d            2D    2  4  None       u36,LS       L6693
 25700.52    1.65e+04  -2.009  C+    40277.883   44168.847  3s2.5p  2P*   3s2.5d            2D    4  6  None       u36,LS       L6693
 33773.1     2.90e+05  -0.526  A     42233.742   45194.681  3s2.4d  2D    3s2.6f            2F*   4  6  None       u36,LS       L6693
 33819.2     3.09e+05  -0.372  A     42237.783   45194.681  3s2.4d  2D    3s2.6f            2F*   6  8  None       u36,LS       L6693
 36011.55    1.18e+05  -1.036  C+    42144.411   44921.287  3s2.6s  2S    3s2.7p            2P*   2  4  None       u36,LS       L6693
 36032.31    1.18e+05  -1.337  C+    42144.411   44919.666  3s2.6s  2S    3s2.7p            2P*   2  2  None       u36,LS       L6693
 37230.8     1.84e+05  -1.117  C+    42233.742   44919.666  3s2.4d  2D    3s2.7p            2P*   4  2  None       u36,LS       L6693
 37264.6     1.65e+05  -0.862  B     42237.783   44921.287  3s2.4d  2D    3s2.7p            2P*   6  4  None       u36,LS       L6693
 38632.83    2.59e+06   0.365  A     37689.407   40277.883  3s2.5s  2S    3s2.5p            2P*   2  4  None       u36,LS       L6693
 38721.19    2.58e+06   0.064  A     37689.407   40271.978  3s2.5s  2S    3s2.5p            2P*   2  2  None       u36,LS       L6693
 39118.21    3.99e+06   0.865  A     41319.390   43875.749  3s2.4f  2F*   3s2.5g            2G    6  8  None       u36,LS       L6693
 39118.21    4.57e+06   1.020  A     41319.398   43875.749  3s2.4f  2F*   3s2.5g            2G    8  10 None       u36,LS       L6693
 41841.25        None    None  None  38929.413   41319.390  3s2.nd  y2D   3s2.4f            2F*   4  6  None     None       L10321c14
 41841.42    2.01e+06   0.500  A     38929.413   41319.390  3s2.nd  y2D   3s2.4f            2F*   4  6  None       u36,LS  L10321c150
 41841.58        None    None  None  38929.413   41319.390  3s2.nd  y2D   3s2.4f            2F*   4  6  None     None       L10321c14
 41920.41        None    None  None  38933.968   41319.398  3s2.nd  y2D   3s2.4f            2F*   6  8  None     None       L10321c14
 41920.7     2.14e+06   0.654  A     38933.968   41319.398  3s2.nd  y2D   3s2.4f            2F*   6  8  None       u36,LS  L10321c150
 41920.88        None    None  None  38933.968   41319.398  3s2.nd  y2D   3s2.4f            2F*   6  8  None     None       L10321c14
 41921.37        None    None  None  38933.968   41319.390  3s2.nd  y2D   3s2.4f            2F*   6  6  None     None       L10321c14
 41921.7     1.43e+05  -0.647  B+    38933.968   41319.390  3s2.nd  y2D   3s2.4f            2F*   6  6  None       u36,LS  L10321c150
 41921.99        None    None  None  38933.968   41319.390  3s2.nd  y2D   3s2.4f            2F*   6  6  None     None       L10321c14
 50974.74    1.60e+06   0.398  A     40271.978   42233.742  3s2.5p  2P*   3s2.4d            2D    2  4  None       u36,LS       L6693
 51022.18        None    None  None  40277.883   42237.783  3s2.5p  2P*   3s2.4d            2D    4  6  None     None       L10321c14
 51022.78    1.93e+06   0.655  A     40277.883   42237.783  3s2.5p  2P*   3s2.4d            2D    4  6  None       u36,LS  L10321c150
 51022.88        None    None  None  40277.883   42237.783  3s2.5p  2P*   3s2.4d            2D    4  6  None     None       L10321c14
 51023.45        None    None  None  40277.883   42237.783  3s2.5p  2P*   3s2.4d            2D    4  6  None     None       L10321c14
 51128.64    3.19e+05  -0.301  A     40277.883   42233.742  3s2.5p  2P*   3s2.4d            2D    4  4  None       u36,LS       L6693
 53406.34    9.24e+05  -0.102  A     40271.978   42144.411  3s2.5p  2P*   3s2.6s            2S    2  2  None       u36,LS       L6693
 53575.35    1.83e+06   0.196  A     40277.883   42144.411  3s2.5p  2P*   3s2.6s            2S    4  2  None       u36,LS       L6693
109369.3     1.28e+05  -0.037  A     41319.390   42233.742  3s2.4f  2F*   3s2.4d            2D    6  4  None       u36,LS       L6002
120282.8     3.55e+05   0.489  A     43335.024   44166.398  3s2.6p  2P*   3s2.5d            2D    2  4  None       u36,LS       L6002
120343.2     4.27e+05   0.745  A     43337.889   44168.847  3s2.6p  2P*   3s2.5d            2D    4  6  None       u36,LS       L6002
