# lambda[Å]  A_ki[s⁻¹] loggf   Acc   Ei[cm⁻¹]    Ek[cm⁻¹]   cfg_i                term_i  cfg_k                 term_k  gi gk 
  2552.6057  6.19e+05  -2.519  B      888.132   40052.035   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   3  5  
  2552.8305  1.43e+06  -2.156  C+    7728.060   46888.517   3d7.(4F).4s            a5F   3d7.(4P).4p            u5D*   7  5  
  2556.3036  2.55e+06  -1.648  C+   12560.934   51668.186   3d7.(4F).4s            a3F   3d7.(2H).4p            u3G*   7  9  
  2556.8627  7.51e+05  -2.019  C+    6928.268   46026.971   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3I*  11  13 
  2560.5571  1.59e+06  -2.107  B     8154.714   47197.010   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3F*   3  5  
  2561.8550  1.67e+06  -2.307  C+    8154.714   47177.234   3d7.(4F).4s            a5F   3d7.(4P).4p            u5D*   3  3  
  2563.3987  1.12e+06  -2.258  C+    7728.060   46727.074   3d7.(4F).4s            a5F   3d6.(3P2).4s.4p.(3P*)  y3P*   7  5  
  2564.5592  1.43e+06  -2.152  C+    8154.714   47136.084   3d7.(4F).4s            a5F   3d7.(4P).4p            w3D*   3  5  
  2568.8646  2.04e+06  -2.218  C+    7985.785   46901.832   3d7.(4F).4s            a5F   3d6.(3P2).4s.4p.(3P*)  y3P*   5  3  
  2569.5968  1.01e+06  -2.046  B+    6928.268   45833.223   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*  11  9  
  2569.7434  1.17e+06  -2.237  C+    7985.785   46888.517   3d7.(4F).4s            a5F   3d7.(4P).4p            u5D*   5  5  
  2572.7552  2.49e+06  -1.762  C+   12968.554   51825.773   3d7.(4F).4s            a3F   3d7.(2H).4p            u3G*   5  7  
  2576.6900  1.13e+07  -0.908  B+    6928.268   45726.130   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*  11  11 
  2579.2700  3.15e+05  -2.461  C+    7376.764   46135.820   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3I*   9  11 
  2584.5359  3.15e+07  -0.387  B+    6928.268   45608.361   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*  11  13 
  2594.1508  1.86e+06  -1.882  B+    7376.764   45913.497   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   9  7  
  2596.6159  5.79e+04  -3.278  C+    6928.268   45428.402   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*  11  9  
  2599.5667  1.47e+07  -0.873  B+    7376.764   45833.223   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   9  9  
  2605.6571  1.45e+06  -1.790  B     6928.268   45294.846   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*  11  11 
  2606.8261  2.43e+07  -0.565  B+    7376.764   45726.130   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   9  11 
  2609.2208  4.60e+07  -0.483  C+   22249.429   60563.614   3d7.(2G).4s            a3G   3d6.(3F2).4s.4p.(1P*)  r3G*   7  7  
  2610.7507  3.61e+05  -2.956  D      704.007   38995.736   3d6.4s2                a5D   3d7.(4F).4p            y3D*   5  3  
  2612.7720  5.07e+05  -2.586  C      415.933   38678.039   3d6.4s2                a5D   3d7.(4F).4p            y3D*   7  5  
  2614.4945  1.80e+06  -2.035  B+    7728.060   45964.957   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   7  5  
  2618.0179  1.50e+07  -0.967  B+    7728.060   45913.497   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   7  7  
  2618.7105  5.21e+05  -2.426  B        0.000   38175.355   3d6.4s2                a5D   3d7.(4F).4p            y3D*   9  7  
  2623.3658  8.61e+05  -2.574  D      888.132   38995.736   3d6.4s2                a5D   3d7.(4F).4p            y3D*   3  3  
  2623.5337  2.13e+07  -0.704  B+    7728.060   45833.223   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   7  9  
  2627.2240  1.09e+05  -2.993  B     7376.764   45428.402   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*   9  9  
  2632.2375  1.21e+07  -1.202  B+    7985.785   45964.957   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   5  5  
  2632.5938  9.00e+05  -2.330  C      704.007   38678.039   3d6.4s2                a5D   3d7.(4F).4p            y3D*   5  5  
  2635.7211  4.29e+06  -1.395  C    19621.006   57550.010   3d6.4s2                a3H   3d6.(3D).4s.4p.(3P*)   t3F*  11  9  
  2635.8087  2.11e+07  -0.813  B+    7985.785   45913.497   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   5  7  
  2636.4785  7.86e+05  -2.045  B     7376.764   45294.846   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*   9  11 
  2641.0292  7.71e+06  -1.248  D+   19788.251   57641.001   3d6.4s2                a3H   3d6.(3D).4s.4p.(3P*)   t3F*   9  7  
  2641.6436  6.47e+06  -1.324  C     7376.764   45220.681   3d7.(4F).4s            a5F   3d6.(3P2).4s.4p.(3P*)  x3D*   9  7  
  2643.9984  2.34e+07  -0.911  B+    8154.714   45964.957   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x5G*   3  5  
  2645.4214  3.38e+05  -2.751  C      888.132   38678.039   3d6.4s2                a5D   3d7.(4F).4p            y3D*   3  5  
  2647.5574  5.20e+05  -2.417  B      415.933   38175.355   3d6.4s2                a5D   3d7.(4F).4p            y3D*   7  7  
  2651.7060  9.72e+05  -2.035  B     7728.060   45428.402   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*   7  9  
  2656.1453  1.63e+07  -0.587  B    19390.168   57027.513   3d6.4s2                a3H   3d6.(1I).4s.4p.(3P*)   x3I*  13  15 
  2656.7917  1.45e+06  -1.773  B    11976.239   49604.427   3d7.(4F).4s            a3F   3d7.(2G).4p            y3H*   9  11 
  2660.3970  6.32e+05  -2.328  B     7985.785   45562.974   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   y3G*   5  7  
