#Linelist between 0 and 1.26E6 A (KALD)  -llc- TM (2015-3-12)
    112.061    4       3s2.3p  2P* 48088.160    4      3s2.25d  2D   1.194E-04    2083.7080
      0.000    2       3s2.3p  2P* 47975.129    4      3s2.20d  2D   2.296E-03    2083.7500
    112.061    4       3s2.3p  2P* 48075.227    2      3s2.25s  2S   4.159E-05    2084.2700
    112.061    4       3s2.3p  2P* 48071.316    6      3s2.24d  2D   1.194E-03    2084.4399
    112.061    4       3s2.3p  2P* 48071.285    4      3s2.24d  2D   1.349E-04    2084.4412
      0.000    2       3s2.3p  2P* 47948.598    2      3s2.20s  2S   8.128E-05    2084.9028
    112.061    4       3s2.3p  2P* 48056.551    2      3s2.24s  2S   4.698E-05    2085.0820
      0.000    2       3s2.3p  2P* 47940.590    4      3s2.19d  2D   2.679E-03    2085.2510
    112.061    4       3s2.3p  2P* 48052.098    6      3s2.23d  2D   1.355E-03    2085.2749
    112.061    4       3s2.3p  2P* 48052.062    4      3s2.23d  2D   1.531E-04    2085.2769
    112.061    4       3s2.3p  2P* 48035.172    2      3s2.23s  2S   5.345E-05    2086.0120
    112.061    4       3s2.3p  2P* 48030.078    6      3s2.22d  2D   1.549E-03    2086.2339
    112.061    4       3s2.3p  2P* 48030.035    4      3s2.22d  2D   1.750E-04    2086.2358
      0.000    2       3s2.3p  2P* 47909.234    2      3s2.19s  2S   9.484E-05    2086.6160
      0.000    2       3s2.3p  2P* 47899.801    4      3s2.18d  2D   3.148E-03    2087.0269
    112.061    4       3s2.3p  2P* 48010.551    2      3s2.22s  2S   6.109E-05    2087.0840
    112.061    4       3s2.3p  2P* 48004.680    6      3s2.21d  2D   1.782E-03    2087.3398
    112.061    4       3s2.3p  2P* 48004.633    4      3s2.21d  2D   2.013E-04    2087.3420
    112.061    4       3s2.3p  2P* 47981.988    2      3s2.21s  2S   7.014E-05    2088.3298
    112.061    4       3s2.3p  2P* 47975.180    6      3s2.20d  2D   2.065E-03    2088.6270
    112.061    4       3s2.3p  2P* 47975.129    4      3s2.20d  2D   2.328E-04    2088.6289
      0.000    2       3s2.3p  2P* 47862.375    2      3s2.18s  2S   1.114E-04    2088.6592
      0.000    2       3s2.3p  2P* 47851.168    4      3s2.17d  2D   3.741E-03    2089.1489
    112.061    4       3s2.3p  2P* 47948.598    2      3s2.20s  2S   8.127E-05    2089.7881
    112.061    4       3s2.3p  2P* 47940.648    6      3s2.19d  2D   2.404E-03    2090.1350
    112.061    4       3s2.3p  2P* 47940.590    4      3s2.19d  2D   2.716E-04    2090.1379
      0.000    2       3s2.3p  2P* 47805.988    2      3s2.17s  2S   1.324E-04    2091.1230
    112.061    4       3s2.3p  2P* 47909.234    2      3s2.19s  2S   9.483E-05    2091.5090
      0.000    2       3s2.3p  2P* 47792.551    4      3s2.16d  2D   4.487E-03    2091.7109
    112.061    4       3s2.3p  2P* 47899.875    6      3s2.18d  2D   2.831E-03    2091.9189
    112.061    4       3s2.3p  2P* 47899.801    4      3s2.18d  2D   3.198E-04    2091.9219
    112.061    4       3s2.3p  2P* 47862.375    2      3s2.18s  2S   1.114E-04    2093.5620
    112.061    4       3s2.3p  2P* 47851.258    6      3s2.17d  2D   3.357E-03    2094.0491
    112.061    4       3s2.3p  2P* 47851.168    4      3s2.17d  2D   3.793E-04    2094.0530
      0.000    2       3s2.3p  2P* 47737.312    2      3s2.16s  2S   1.588E-04    2094.1318
      0.000    2       3s2.3p  2P* 47721.016    4      3s2.15d  2D   5.445E-03    2094.8469
    112.061    4       3s2.3p  2P* 47805.988    2      3s2.17s  2S   1.324E-04    2096.0371
    112.061    4       3s2.3p  2P* 47792.656    6      3s2.16d  2D   4.027E-03    2096.6230
    112.061    4       3s2.3p  2P* 47792.551    4      3s2.16d  2D   4.549E-04    2096.6279
      0.000    2       3s2.3p  2P* 47652.488    2      3s2.15s  2S   1.927E-04    2097.8599
      0.000    2       3s2.3p  2P* 47632.492    4      3s2.14d  2D   6.698E-03    2098.7410
    112.061    4       3s2.3p  2P* 47737.312    2      3s2.16s  2S   1.588E-04    2099.0601
    112.061    4       3s2.3p  2P* 47721.145    6      3s2.15d  2D   4.886E-03    2099.7729
    112.061    4       3s2.3p  2P* 47721.016    4      3s2.15d  2D   5.520E-04    2099.7791
      0.000    2       3s2.3p  2P* 47546.027    2      3s2.14s  2S   2.371E-04    2102.5581
    112.061    4       3s2.3p  2P* 47652.488    2      3s2.15s  2S   1.927E-04    2102.8059
      0.000    2       3s2.3p  2P* 47521.172    4      3s2.13d  2D   8.355E-03    2103.6580
    112.061    4       3s2.3p  2P* 47632.652    6      3s2.14d  2D   6.011E-03    2103.6838
    112.061    4       3s2.3p  2P* 47632.492    4      3s2.14d  2D   6.791E-04    2103.6909
    112.061    4       3s2.3p  2P* 47546.027    2      3s2.14s  2S   2.371E-04    2107.5259
      0.000    2       3s2.3p  2P* 47409.895    2      3s2.13s  2S   2.958E-04    2108.5959
    112.061    4       3s2.3p  2P* 47521.375    6      3s2.13d  2D   7.515E-03    2108.6221
    112.061    4       3s2.3p  2P* 47521.172    4      3s2.13d  2D   8.491E-04    2108.6309
      0.000    2       3s2.3p  2P* 47378.551    4      3s2.12d  2D   1.064E-02    2109.9910
    112.061    4       3s2.3p  2P* 47409.895    2      3s2.13s  2S   2.958E-04    2113.5930
    112.061    4       3s2.3p  2P* 47378.812    6      3s2.12d  2D   9.549E-03    2114.9819
    112.061    4       3s2.3p  2P* 47378.551    4      3s2.12d  2D   1.079E-03    2114.9941
      0.000    2       3s2.3p  2P* 47231.930    2      3s2.12s  2S   3.767E-04    2116.5420
      0.000    2       3s2.3p  2P* 47191.812    4      3s2.11d  2D   1.371E-02    2118.3411
    112.061    4       3s2.3p  2P* 47231.930    2      3s2.12s  2S   3.767E-04    2121.5759
    112.061    4       3s2.3p  2P* 47192.301    6      3s2.11d  2D   1.247E-02    2123.3621
    112.061    4       3s2.3p  2P* 47191.812    4      3s2.11d  2D   1.368E-03    2123.3840
      0.000    2       3s2.3p  2P* 46993.047    2      3s2.11s  2S   4.886E-04    2127.3020
      0.000    2       3s2.3p  2P* 46940.969    4      3s2.10d  2D   2.037E-02    2129.6628
    112.061    4       3s2.3p  2P* 46993.047    2      3s2.11s  2S   4.886E-04    2132.3879
    112.061    4       3s2.3p  2P* 46941.551    6      3s2.10d  2D   1.853E-02    2134.7329
    112.061    4       3s2.3p  2P* 46940.969    4      3s2.10d  2D   2.032E-03    2134.7600
      0.000    2       3s2.3p  2P* 46661.883    2      3s2.10s  2S   6.501E-04    2142.4021
      0.000    2       3s2.3p  2P* 46593.320    4      3s2.9d   2D   3.228E-02    2145.5549
    112.061    4       3s2.3p  2P* 46661.883    2      3s2.10s  2S   6.500E-04    2147.5601
    112.061    4       3s2.3p  2P* 46593.949    6      3s2.9d   2D   2.937E-02    2150.6990
    112.061    4       3s2.3p  2P* 46593.320    4      3s2.9d   2D   3.221E-03    2150.7280
      0.000    2       3s2.3p  2P* 46183.895    2      3s2.9s   2S   8.912E-04    2164.5771
      0.000    2       3s2.3p  2P* 46093.426    4      3s2.8d   2D   4.256E-02    2168.8259
    112.061    4       3s2.3p  2P* 46183.895    2      3s2.9s   2S   8.911E-04    2169.8430
    112.061    4       3s2.3p  2P* 46094.316    6      3s2.8d   2D   3.872E-02    2174.0701
    112.061    4       3s2.3p  2P* 46093.426    4      3s2.8d   2D   4.246E-03    2174.1130
      0.000    2       3s2.3p  2P* 45457.234    2      3s2.8s   2S   1.262E-03    2199.1831
    112.061    4       3s2.3p  2P* 45457.234    2      3s2.8s   2S   1.259E-03    2204.6189
      0.000    2       3s2.3p  2P* 45344.164    4      3s2.7d   2D   6.561E-02    2204.6680
    112.061    4       3s2.3p  2P* 45345.598    6      3s2.7d   2D   5.970E-02    2210.0601
    112.061    4       3s2.3p  2P* 45344.164    4      3s2.7d   2D   6.545E-03    2210.1299
      0.000    2       3s2.3p  2P* 44273.121    2      3s2.7s   2S   2.877E-03    2258.0081
      0.000    2       3s2.3p  2P* 44166.418    4      3s2.6d   2D   9.727E-02    2263.4629
    112.061    4       3s2.3p  2P* 44273.121    2      3s2.7s   2S   2.870E-03    2263.7380
    112.061    4       3s2.3p  2P* 44168.863    6      3s2.6d   2D   8.850E-02    2269.0950
    112.061    4       3s2.3p  2P* 44166.418    4      3s2.6d   2D   9.704E-03    2269.2209
      0.000    2       3s2.3p  2P* 42233.723    4      3s2.5d   2D   1.191E-01    2367.0530
      0.000    2       3s2.3p  2P* 42144.402    2      3s2.6s   2S   3.972E-03    2372.0701
    112.061    4       3s2.3p  2P* 42237.781    6      3s2.5d   2D   1.084E-01    2373.1221
    112.061    4       3s2.3p  2P* 42233.723    4      3s2.5d   2D   1.188E-02    2373.3511
    112.061    4       3s2.3p  2P* 42144.402    2      3s2.6s   2S   3.962E-03    2378.3950
      0.000    2       3s2.3p  2P* 38929.406    4      3s2.4d   2D   4.355E-02    2567.9832
    112.061    4       3s2.3p  2P* 38933.961    6      3s2.4d   2D   3.962E-02    2575.0940
    112.061    4       3s2.3p  2P* 38929.406    4      3s2.4d   2D   4.345E-03    2575.3970
      0.000    2       3s2.3p  2P* 37689.414    2      3s2.5s   2S   1.409E-02    2652.4751
    112.061    4       3s2.3p  2P* 37689.414    2      3s2.5s   2S   1.406E-02    2660.3860
      0.000    2       3s2.3p  2P* 32435.436    4      3s2.3d   2D   1.786E-01    3082.1531
    112.061    4       3s2.3p  2P* 32436.777    6      3s2.3d   2D   1.625E-01    3092.7100
    112.061    4       3s2.3p  2P* 32435.436    4      3s2.3d   2D   1.782E-02    3092.8391
      0.000    2       3s2.3p  2P* 25347.756    2      3s2.4s   2S   1.191E-01    3944.0061
    112.061    4       3s2.3p  2P* 25347.756    2      3s2.4s   2S   1.188E-01    3961.5200
  25347.756    2       3s2.4s  2S  47117.586    4      3s2.11p  2P*  2.558E-04    4592.2271
  25347.756    2       3s2.4s  2S  47117.258    2      3s2.11p  2P*  1.279E-04    4592.2959
  25347.756    2       3s2.4s  2S  46835.957    4      3s2.10p  2P*  3.749E-04    4652.4141
  25347.756    2       3s2.4s  2S  46835.504    2      3s2.10p  2P*  1.875E-04    4652.5117
  25347.756    2       3s2.4s  2S  46437.723    4      3s2.9p   2P*  5.874E-04    4740.2646
  25347.756    2       3s2.4s  2S  46437.070    2      3s2.9p   2P*  2.937E-04    4740.4121
  25347.756    2       3s2.4s  2S  45848.188    4      3s2.8p   2P*  1.014E-03    4876.5840
  25347.756    2       3s2.4s  2S  45847.199    2      3s2.8p   2P*  5.070E-04    4876.8188
  25347.756    2       3s2.4s  2S  44921.273    4      3s2.7p   2P*  2.014E-03    5107.5200
  25347.756    2       3s2.4s  2S  44919.652    2      3s2.7p   2P*  1.005E-03    5107.9434
  25347.756    2       3s2.4s  2S  43337.879    4      3s2.6p   2P*  3.881E-03    5557.0630
  25347.756    2       3s2.4s  2S  43335.012    2      3s2.6p   2P*  1.945E-03    5557.9482
  32435.436    4       3s2.3d  2D  47511.457    6      3s2.12f  2F*  4.988E-03    6631.2183
  32436.777    6       3s2.3d  2D  47511.457    8      3s2.12f  2F*  4.697E-03    6631.8091
  32436.777    6       3s2.3d  2D  47511.457    6      3s2.12f  2F*  2.354E-04    6631.8091
  25347.756    2       3s2.4s  2S  40277.871    4      3s2.5p   2P*  2.249E-02    6696.0229
  32435.436    4       3s2.3d  2D  47365.188    6      3s2.11f  2F*  6.637E-03    6696.1855
  32436.777    6       3s2.3d  2D  47365.188    8      3s2.11f  2F*  6.322E-03    6696.7876
  32436.777    6       3s2.3d  2D  47365.188    6      3s2.11f  2F*  3.161E-04    6696.7876
  25347.756    2       3s2.4s  2S  40271.965    2      3s2.5p   2P*  1.127E-02    6698.6729
  32435.436    4       3s2.3d  2D  47172.723    6      3s2.10f  2F*  9.077E-03    6783.6377
  32436.777    6       3s2.3d  2D  47172.723    8      3s2.10f  2F*  8.647E-03    6784.2559
  32436.777    6       3s2.3d  2D  47172.723    6      3s2.10f  2F*  4.324E-04    6784.2559
  32436.777    6       3s2.3d  2D  47117.586    4      3s2.11p  2P*  2.817E-06    6809.7354
  32435.436    4       3s2.3d  2D  46912.344    6      3s2.9f   2F*  1.291E-02    6905.6455
  32436.777    6       3s2.3d  2D  46912.344    6      3s2.9f   2F*  6.150E-04    6906.2871
  32436.777    6       3s2.3d  2D  46912.344    8      3s2.9f   2F*  1.230E-02    6906.2871
  32949.805    2       3s2.4p  2P* 47378.551    4      3s2.12d  2D   2.060E-03    6928.6968
  32965.645    4       3s2.4p  2P* 47378.812    6      3s2.12d  2D   1.853E-03    6936.1860
  32965.645    4       3s2.4p  2P* 47378.551    4      3s2.12d  2D   2.056E-04    6936.3110
  32435.436    4       3s2.3d  2D  46835.504    2      3s2.10p  2P*  3.767E-06    6942.4956
  32436.777    6       3s2.3d  2D  46835.957    4      3s2.10p  2P*  4.517E-06    6942.9248
  32949.805    2       3s2.4p  2P* 47231.930    2      3s2.12s  2S   5.559E-04    6999.8291
  32965.645    4       3s2.4p  2P* 47231.930    2      3s2.12s  2S   5.558E-04    7007.6006
  32949.805    2       3s2.4p  2P* 47191.812    4      3s2.11d  2D   2.576E-03    7019.5454
  32965.645    4       3s2.4p  2P* 47192.301    6      3s2.11d  2D   2.317E-03    7027.1196
  32965.645    4       3s2.4p  2P* 47191.812    4      3s2.11d  2D   2.576E-04    7027.3604
  32435.436    4       3s2.3d  2D  46547.926    6      3s2.8f   2F*  1.936E-02    7083.9692
  32436.777    6       3s2.3d  2D  46547.926    8      3s2.8f   2F*  1.844E-02    7084.6431
  32436.777    6       3s2.3d  2D  46547.926    6      3s2.8f   2F*  9.223E-04    7084.6431
  32949.805    2       3s2.4p  2P* 46993.047    2      3s2.11s  2S   7.852E-04    7118.8989
  32965.645    4       3s2.4p  2P* 46993.047    2      3s2.11s  2S   7.851E-04    7126.9380
  32435.436    4       3s2.3d  2D  46437.070    2      3s2.9p   2P*  6.591E-06    7140.0537
  32436.777    6       3s2.3d  2D  46437.723    4      3s2.9p   2P*  7.904E-06    7140.4058
  32949.805    2       3s2.4p  2P* 46940.969    4      3s2.10d  2D   3.357E-03    7145.3965
  32965.645    4       3s2.4p  2P* 46941.551    6      3s2.10d  2D   3.020E-03    7153.1987
  32965.645    4       3s2.4p  2P* 46940.969    4      3s2.10d  2D   3.349E-04    7153.4961
  32949.805    2       3s2.4p  2P* 46661.883    2      3s2.10s  2S   1.169E-03    7290.8311
  32965.645    4       3s2.4p  2P* 46661.883    2      3s2.10s  2S   1.167E-03    7299.2627
  32949.805    2       3s2.4p  2P* 46593.320    4      3s2.9d   2D   4.395E-03    7327.4702
  32965.645    4       3s2.4p  2P* 46593.949    6      3s2.9d   2D   3.953E-03    7335.6484
  32965.645    4       3s2.4p  2P* 46593.320    4      3s2.9d   2D   4.385E-04    7335.9868
  32435.436    4       3s2.3d  2D  46015.758    6      3s2.7f   2F*  3.126E-02    7361.5679
  32436.777    6       3s2.3d  2D  46015.758    6      3s2.7f   2F*  1.489E-03    7362.2959
  32436.777    6       3s2.3d  2D  46015.758    8      3s2.7f   2F*  2.977E-02    7362.2959
  32435.436    4       3s2.3d  2D  45848.188    4      3s2.8p   2P*  2.618E-06    7453.5391
  32435.436    4       3s2.3d  2D  45847.199    2      3s2.8p   2P*  1.309E-05    7454.0879
  32436.777    6       3s2.3d  2D  45848.188    4      3s2.8p   2P*  1.573E-05    7454.2852
  32949.805    2       3s2.4p  2P* 46183.895    2      3s2.9s   2S   1.866E-03    7554.1621
  32965.645    4       3s2.4p  2P* 46183.895    2      3s2.9s   2S   1.862E-03    7563.2139
  32949.805    2       3s2.4p  2P* 46093.426    4      3s2.8d   2D   5.508E-03    7606.1602
  32965.645    4       3s2.4p  2P* 46094.316    6      3s2.8d   2D   4.954E-03    7614.8198
  32965.645    4       3s2.4p  2P* 46093.426    4      3s2.8d   2D   5.507E-04    7615.3369
  32435.436    4       3s2.3d  2D  45194.664    6      3s2.6f   2F*  5.610E-02    7835.3086
  32436.777    6       3s2.3d  2D  45194.664    6      3s2.6f   2F*  2.672E-03    7836.1338
  32436.777    6       3s2.3d  2D  45194.664    8      3s2.6f   2F*  5.344E-02    7836.1338
  32949.805    2       3s2.4p  2P* 45457.234    2      3s2.8s   2S   3.303E-03    7993.0498
  32965.645    4       3s2.4p  2P* 45457.234    2      3s2.8s   2S   3.303E-03    8003.1846
  32435.436    4       3s2.3d  2D  44921.273    4      3s2.7p   2P*  6.485E-06    8006.8706
  32436.777    6       3s2.3d  2D  44921.273    4      3s2.7p   2P*  3.889E-05    8007.7319
  32435.436    4       3s2.3d  2D  44919.652    2      3s2.7p   2P*  3.243E-05    8007.9102
  32949.805    2       3s2.4p  2P* 45344.164    4      3s2.7d   2D   5.794E-03    8065.9678
  32965.645    4       3s2.4p  2P* 45345.598    6      3s2.7d   2D   5.211E-03    8075.3525
  32965.645    4       3s2.4p  2P* 45344.164    4      3s2.7d   2D   5.780E-04    8076.2891
  32435.436    4       3s2.3d  2D  43831.090    6      3s2.5f   2F*  1.208E-01    8772.8652
  32436.777    6       3s2.3d  2D  43831.094    8      3s2.5f   2F*  1.150E-01    8773.8955
  32436.777    6       3s2.3d  2D  43831.090    6      3s2.5f   2F*  5.752E-03    8773.8984
  32949.805    2       3s2.4p  2P* 44273.121    2      3s2.7s   2S   6.441E-03    8828.9092
  32965.645    4       3s2.4p  2P* 44273.121    2      3s2.7s   2S   6.426E-03    8841.2773
  32949.805    2       3s2.4p  2P* 44166.418    4      3s2.6d   2D   2.244E-03    8912.8994
  32965.645    4       3s2.4p  2P* 44168.863    6      3s2.6d   2D   2.018E-03    8923.5557
  32965.645    4       3s2.4p  2P* 44166.418    4      3s2.6d   2D   2.238E-04    8925.5039
  32435.436    4       3s2.3d  2D  43337.879    4      3s2.6p   2P*  2.270E-05    9169.7402
  32436.777    6       3s2.3d  2D  43337.879    4      3s2.6p   2P*  1.361E-04    9170.8701
  32435.436    4       3s2.3d  2D  43335.012    2      3s2.6p   2P*  1.135E-04    9172.1504
  37689.414    2       3s2.5s  2S  47117.586    4      3s2.11p  2P*  5.495E-04   10603.6045
  37689.414    2       3s2.5s  2S  47117.258    2      3s2.11p  2P*  2.748E-04   10603.9736
  32949.805    2       3s2.4p  2P* 42233.723    4      3s2.5d   2D   1.563E-02   10768.3652
  32965.645    4       3s2.4p  2P* 42237.781    6      3s2.5d   2D   1.406E-02   10782.0449
  32965.645    4       3s2.4p  2P* 42233.723    4      3s2.5d   2D   1.559E-03   10786.7676
  32949.805    2       3s2.4p  2P* 42144.402    2      3s2.6s   2S   1.991E-02   10872.9727
  32965.645    4       3s2.4p  2P* 42144.402    2      3s2.6s   2S   1.986E-02   10891.7363
  37689.414    2       3s2.5s  2S  46835.957    4      3s2.10p  2P*  8.590E-04   10930.0967
  37689.414    2       3s2.5s  2S  46835.504    2      3s2.10p  2P*  4.295E-04   10930.6387
  32435.436    4       3s2.3d  2D  41319.371    6      3s2.4f   2F*  4.720E-01   11253.1885
  32436.777    6       3s2.3d  2D  41319.379    8      3s2.4f   2F*  4.496E-01   11254.8818
  32436.777    6       3s2.3d  2D  41319.371    6      3s2.4f   2F*  2.248E-02   11254.8916
  37689.414    2       3s2.5s  2S  46437.723    4      3s2.9p   2P*  1.479E-03   11427.6484
  37689.414    2       3s2.5s  2S  46437.070    2      3s2.9p   2P*  7.396E-04   11428.5010
  38929.406    4       3s2.4d  2D  47511.457    6      3s2.12f  2F*  1.754E-02   11649.0342
  38933.961    6       3s2.4d  2D  47511.457    8      3s2.12f  2F*  1.671E-02   11655.2227
  38933.961    6       3s2.4d  2D  47511.457    6      3s2.12f  2F*  8.353E-04   11655.2227
  38929.406    4       3s2.4d  2D  47365.188    6      3s2.11f  2F*  2.301E-03   11851.0195
  38933.961    6       3s2.4d  2D  47365.188    6      3s2.11f  2F*  1.096E-04   11857.4229
  38933.961    6       3s2.4d  2D  47365.188    8      3s2.11f  2F*  2.192E-03   11857.4229
  38929.406    4       3s2.4d  2D  47172.723    6      3s2.10f  2F*  3.047E-03   12127.7227
  38933.961    6       3s2.4d  2D  47172.723    8      3s2.10f  2F*  2.896E-03   12134.4277
  38933.961    6       3s2.4d  2D  47172.723    6      3s2.10f  2F*  1.448E-04   12134.4277
  38929.406    4       3s2.4d  2D  47117.586    4      3s2.11p  2P*  1.954E-05   12209.3848
  38929.406    4       3s2.4d  2D  47117.258    2      3s2.11p  2P*  9.771E-05   12209.8730
  38933.961    6       3s2.4d  2D  47117.586    4      3s2.11p  2P*  1.172E-04   12216.1816
  37689.414    2       3s2.5s  2S  45848.188    4      3s2.8p   2P*  2.958E-03   12253.3896
  37689.414    2       3s2.5s  2S  45847.199    2      3s2.8p   2P*  1.479E-03   12254.8750
  38929.406    4       3s2.4d  2D  46912.344    6      3s2.9f   2F*  4.120E-03   12523.2871
  38933.961    6       3s2.4d  2D  46912.344    8      3s2.9f   2F*  3.925E-03   12530.4385
  38933.961    6       3s2.4d  2D  46912.344    6      3s2.9f   2F*  1.963E-04   12530.4385
  38929.406    4       3s2.4d  2D  46835.957    4      3s2.10p  2P*  2.877E-05   12644.2783
  38929.406    4       3s2.4d  2D  46835.504    2      3s2.10p  2P*  1.439E-04   12645.0039
  38933.961    6       3s2.4d  2D  46835.957    4      3s2.10p  2P*  1.725E-04   12651.5684
  32435.436    4       3s2.3d  2D  40277.871    4      3s2.5p   2P*  1.686E-04   12747.6514
  32436.777    6       3s2.3d  2D  40277.871    4      3s2.5p   2P*  1.011E-03   12749.8350
  32435.436    4       3s2.3d  2D  40271.965    2      3s2.5p   2P*  8.432E-04   12757.2598
  38929.406    4       3s2.4d  2D  46547.926    6      3s2.8f   2F*  5.701E-03   13122.3223
  25347.756    2       3s2.4s  2S  32965.645    4      3s2.4p   2P*  9.310E-01   13123.4092
  38933.961    6       3s2.4d  2D  46547.926    6      3s2.8f   2F*  2.715E-04   13130.1748
  38933.961    6       3s2.4d  2D  46547.926    8      3s2.8f   2F*  5.431E-03   13130.1748
  25347.756    2       3s2.4s  2S  32949.805    2      3s2.4p   2P*  4.666E-01   13150.7529
  38929.406    4       3s2.4d  2D  46437.070    2      3s2.9p   2P*  2.280E-04   13316.0752
  38933.961    6       3s2.4d  2D  46437.723    4      3s2.9p   2P*  2.734E-04   13323.0029
  37689.414    2       3s2.5s  2S  44921.273    4      3s2.7p   2P*  7.655E-03   13823.9180
  37689.414    2       3s2.5s  2S  44919.652    2      3s2.7p   2P*  3.819E-03   13827.0166
  40271.965    2       3s2.5p  2P* 47378.551    4      3s2.12d  2D   2.360E-03   14067.6064
  40277.871    4       3s2.5p  2P* 47378.812    6      3s2.12d  2D   2.123E-03   14078.7910
  40277.871    4       3s2.5p  2P* 47378.551    4      3s2.12d  2D   2.360E-04   14079.3086
  38929.406    4       3s2.4d  2D  46015.758    6      3s2.7f   2F*  7.906E-03   14107.7783
  38933.961    6       3s2.4d  2D  46015.758    8      3s2.7f   2F*  7.514E-03   14116.8545
  38933.961    6       3s2.4d  2D  46015.758    6      3s2.7f   2F*  3.757E-04   14116.8545
  40271.965    2       3s2.5p  2P* 47231.930    2      3s2.12s  2S   1.104E-03   14363.9658
  40277.871    4       3s2.5p  2P* 47231.930    2      3s2.12s  2S   1.104E-03   14376.1670
  40271.965    2       3s2.5p  2P* 47191.812    4      3s2.11d  2D   2.958E-03   14447.2324
  38929.406    4       3s2.4d  2D  45848.188    4      3s2.8p   2P*  8.053E-05   14449.4609
  38929.406    4       3s2.4d  2D  45847.199    2      3s2.8p   2P*  4.027E-04   14451.5273
  40277.871    4       3s2.5p  2P* 47192.301    6      3s2.11d  2D   2.660E-03   14458.5596
  38933.961    6       3s2.4d  2D  45848.188    4      3s2.8p   2P*  4.829E-04   14458.9834
  40277.871    4       3s2.5p  2P* 47191.812    4      3s2.11d  2D   2.958E-04   14459.5762
  40271.965    2       3s2.5p  2P* 46993.047    2      3s2.11s  2S   1.625E-03   14874.4883
  40277.871    4       3s2.5p  2P* 46993.047    2      3s2.11s  2S   1.625E-03   14887.5742
  40271.965    2       3s2.5p  2P* 46940.969    4      3s2.10d  2D   3.758E-03   14990.6445
  40277.871    4       3s2.5p  2P* 46941.551    6      3s2.10d  2D   3.380E-03   15002.6270
  40277.871    4       3s2.5p  2P* 46940.969    4      3s2.10d  2D   3.749E-04   15003.9336
  40271.965    2       3s2.5p  2P* 46661.883    2      3s2.10s  2S   2.576E-03   15645.3789
  40277.871    4       3s2.5p  2P* 46661.883    2      3s2.10s  2S   2.576E-03   15659.8545
  40271.965    2       3s2.5p  2P* 46593.320    4      3s2.9d   2D   4.677E-03   15815.0723
  40277.871    4       3s2.5p  2P* 46593.949    6      3s2.9d   2D   4.207E-03   15828.2852
  40277.871    4       3s2.5p  2P* 46593.320    4      3s2.9d   2D   4.677E-04   15829.8643
  38929.406    4       3s2.4d  2D  45194.664    6      3s2.6f   2F*  1.002E-02   15956.6748
  38933.961    6       3s2.4d  2D  45194.664    6      3s2.6f   2F*  4.763E-04   15968.2871
  38933.961    6       3s2.4d  2D  45194.664    8      3s2.6f   2F*  9.525E-03   15968.2871
  38933.961    6       3s2.4d  2D  45194.664    8      3s2.6f   2F*  9.525E-03   15968.2871
  41319.371    6       3s2.4f  2F* 47378.551    4      3s2.12d  2D   1.765E-05   16499.3770
  38929.406    4       3s2.4d  2D  44921.273    4      3s2.7p   2P*  1.726E-04   16684.7227
  38929.406    4       3s2.4d  2D  44919.652    2      3s2.7p   2P*  8.609E-04   16689.2383
  38933.961    6       3s2.4d  2D  44921.273    4      3s2.7p   2P*  1.035E-03   16697.4199
  32949.805    2       3s2.4p  2P* 38929.406    4      3s2.4d   2D   7.095E-01   16718.9570
  32965.645    4       3s2.4p  2P* 38933.961    6      3s2.4d   2D   6.396E-01   16750.5645
  32965.645    4       3s2.4p  2P* 38929.406    4      3s2.4d   2D   7.046E-02   16763.3613
  40271.965    2       3s2.5p  2P* 46183.895    2      3s2.9s   2S   4.539E-03   16910.3281
  40277.871    4       3s2.5p  2P* 46183.895    2      3s2.9s   2S   4.539E-03   16927.2422
  41319.379    8       3s2.4f  2F* 47192.301    6      3s2.11d  2D   2.355E-05   17022.6543
  41319.371    6       3s2.4f  2F* 47191.812    4      3s2.11d  2D   2.197E-05   17024.0410
  40271.965    2       3s2.5p  2P* 46093.426    4      3s2.8d   2D   5.200E-03   17173.1328
  40277.871    4       3s2.5p  2P* 46094.316    6      3s2.8d   2D   4.677E-03   17187.9414
  40277.871    4       3s2.5p  2P* 46093.426    4      3s2.8d   2D   5.199E-04   17190.5781
  37689.414    2       3s2.5s  2S  43337.879    4      3s2.6p   2P*  3.443E-02   17699.0938
  37689.414    2       3s2.5s  2S  43335.012    2      3s2.6p   2P*  1.722E-02   17708.0723
  41319.371    6       3s2.4f  2F* 46941.551    6      3s2.10d  2D   1.972E-06   17781.8438
  41319.379    8       3s2.4f  2F* 46941.551    6      3s2.10d  2D   2.957E-05   17781.8711
  41319.371    6       3s2.4f  2F* 46940.969    4      3s2.10d  2D   2.760E-05   17783.6797
  42233.723    4       3s2.5d  2D  47511.457    6      3s2.12f  2F*  4.518E-03   18942.3457
  41319.371    6       3s2.4f  2F* 46593.949    6      3s2.9d   2D   2.420E-06   18953.6875
  41319.379    8       3s2.4f  2F* 46593.949    6      3s2.9d   2D   3.630E-05   18953.7148
  41319.371    6       3s2.4f  2F* 46593.320    4      3s2.9d   2D   3.387E-05   18955.9531
  42237.781    6       3s2.5d  2D  47511.457    8      3s2.12f  2F*  4.304E-03   18956.9258
  42237.781    6       3s2.5d  2D  47511.457    6      3s2.12f  2F*  2.152E-04   18956.9258
  40271.965    2       3s2.5p  2P* 45457.234    2      3s2.8s   2S   9.638E-03   19280.1406
